Date,Time,date_time,relative_humidity,altimeter,air_temp
12/28/20,11:47PM,12/28/20-11:47PM,87.57,29.86,53.6
12/28/20,11:12PM,12/28/20-11:12PM,93.55,29.87,51.8
12/28/20,10:47PM,12/28/20-10:47PM,81.88,29.86,53.6
12/28/20,09:47PM,12/28/20-09:47PM,71.66,29.86,55.4
12/28/20,08:47PM,12/28/20-08:47PM,81.88,29.88,53.6
12/28/20,07:47PM,12/28/20-07:47PM,71.66,29.9,55.4
12/28/20,06:47PM,12/28/20-06:47PM,81.88,29.92,53.6
12/28/20,05:51PM,12/28/20-05:51PM,100,29.94,51.8
12/28/20,04:54PM,12/28/20-04:54PM,100,29.92,50
12/28/20,01:47AM,12/28/20-01:47AM,87.66,29.89,55.4
12/28/20,12:47AM,12/28/20-12:47AM,82.14,29.9,57.2
12/27/20,11:47PM,12/27/20-11:47PM,67.79,29.9,62.6
12/27/20,10:50PM,12/27/20-10:50PM,67.79,29.9,62.6
12/27/20,09:49PM,12/27/20-09:49PM,63.42,29.9,62.6
12/27/20,08:47PM,12/27/20-08:47PM,72.23,29.92,60.8
12/27/20,07:47PM,12/27/20-07:47PM,76.85,29.95,57.2
12/27/20,06:47PM,12/27/20-06:47PM,82.14,30,57.2
12/27/20,05:47PM,12/27/20-05:47PM,82.14,30.02,57.2
12/27/20,04:47PM,12/27/20-04:47PM,93.65,30.03,55.4
12/27/20,01:47AM,12/27/20-01:47AM,82.14,30.05,57.2
12/27/20,12:55AM,12/27/20-12:55AM,72.23,30.05,60.8
12/26/20,11:50PM,12/26/20-11:50PM,72.23,30.05,60.8
12/26/20,10:52PM,12/26/20-10:52PM,67.79,30.07,62.6
12/26/20,09:52PM,12/26/20-09:52PM,63.64,30.07,64.4
12/26/20,08:47PM,12/26/20-08:47PM,52.3,30.09,66.2
12/26/20,07:47PM,12/26/20-07:47PM,63.64,30.13,64.4
12/26/20,06:47PM,12/26/20-06:47PM,67.79,30.17,62.6
12/26/20,05:47PM,12/26/20-05:47PM,71.85,30.18,57.2
12/26/20,04:55PM,12/26/20-04:55PM,76.52,30.17,53.6
12/26/20,12:47AM,12/26/20-12:47AM,51.48,30.11,60.8
12/25/20,11:49PM,12/25/20-11:49PM,36.77,30.1,64.4
12/25/20,10:47PM,12/25/20-10:47PM,28.14,30.08,68
12/25/20,09:55PM,12/25/20-09:55PM,30.53,30.09,69.8
12/25/20,08:55PM,12/25/20-08:55PM,24.89,30.08,71.6
12/25/20,07:50PM,12/25/20-07:50PM,26.46,30.12,69.8
12/25/20,06:50PM,12/25/20-06:50PM,29.94,30.16,66.2
12/25/20,05:47PM,12/25/20-05:47PM,36.47,30.19,62.6
12/25/20,04:55PM,12/25/20-04:55PM,38.87,30.18,60.8
12/25/20,01:48AM,12/25/20-01:48AM,35.58,30.14,57.2
12/25/20,12:48AM,12/25/20-12:48AM,33.35,30.15,59
12/24/20,11:50PM,12/24/20-11:50PM,25.32,30.16,62.6
12/24/20,10:50PM,12/24/20-10:50PM,29.06,30.18,60.8
12/24/20,09:54PM,12/24/20-09:54PM,28.77,30.21,59
12/24/20,08:59PM,12/24/20-08:59PM,29.06,30.24,60.8
12/24/20,07:47PM,12/24/20-07:47PM,31.28,30.29,60.8
12/24/20,06:50PM,12/24/20-06:50PM,35.58,30.31,57.2
12/24/20,05:50PM,12/24/20-05:50PM,13.44,30.28,60.8
12/24/20,04:50PM,12/24/20-04:50PM,9.68,30.27,60.8
12/24/20,01:47AM,12/24/20-01:47AM,50.93,30.17,57.2
12/24/20,12:47AM,12/24/20-12:47AM,67.57,30.16,60.8
12/23/20,11:47PM,12/23/20-11:47PM,42.61,30.14,66.2
12/23/20,10:47PM,12/23/20-10:47PM,40.05,30.13,68
12/23/20,09:47PM,12/23/20-09:47PM,48.87,30.14,66.2
12/23/20,08:50PM,12/23/20-08:50PM,55.67,30.14,64.4
12/23/20,07:47PM,12/23/20-07:47PM,45.36,30.15,64.4
12/23/20,06:47PM,12/23/20-06:47PM,63.18,30.16,60.8
12/23/20,05:47PM,12/23/20-05:47PM,82.14,30.16,57.2
12/23/20,04:47PM,12/23/20-04:47PM,93.6,30.15,53.6
12/22/20,11:50PM,12/22/20-11:50PM,67.79,30.02,62.6
12/22/20,10:47PM,12/22/20-10:47PM,48.59,30.01,64.4
12/22/20,09:50PM,12/22/20-09:50PM,45.65,30.01,66.2
12/22/20,08:47PM,12/22/20-08:47PM,52.03,30.04,64.4
12/22/20,07:47PM,12/22/20-07:47PM,55.67,30.05,64.4
12/22/20,06:47PM,12/22/20-06:47PM,67.79,30.08,62.6
12/22/20,05:47PM,12/22/20-05:47PM,77.17,30.09,60.8
12/22/20,04:47PM,12/22/20-04:47PM,93.7,30.07,57.2
12/22/20,01:47AM,12/22/20-01:47AM,21.79,29.93,62.6
12/22/20,12:47AM,12/22/20-12:47AM,16.49,29.93,66.2
12/21/20,10:47PM,12/21/20-10:47PM,16.22,29.92,73.4
12/21/20,09:51PM,12/21/20-09:51PM,19.08,29.92,75.2
12/21/20,08:47PM,12/21/20-08:47PM,17.97,29.93,77
12/21/20,07:47PM,12/21/20-07:47PM,10.98,29.96,80.6
12/21/20,06:47PM,12/21/20-06:47PM,15.27,29.99,75.2
12/21/20,05:47PM,12/21/20-05:47PM,13.93,30.01,73.4
12/21/20,04:47PM,12/21/20-04:47PM,13.49,30.01,69.8
12/21/20,01:49AM,12/21/20-01:49AM,21.79,30.04,62.6
12/21/20,12:55AM,12/21/20-12:55AM,18.96,30.04,64.4
12/20/20,11:50PM,12/20/20-11:50PM,17.81,30.04,66.2
12/20/20,10:50PM,12/20/20-10:50PM,18.32,30.05,69.8
12/20/20,09:47PM,12/20/20-09:47PM,14.16,30.06,75.2
12/20/20,08:47PM,12/20/20-08:47PM,24.89,30.09,71.6
12/20/20,07:47PM,12/20/20-07:47PM,11.25,30.13,75.2
12/20/20,06:47PM,12/20/20-06:47PM,14.58,30.17,69.8
12/20/20,05:47PM,12/20/20-05:47PM,16.74,30.18,68
12/20/20,04:47PM,12/20/20-04:47PM,18.96,30.18,64.4
12/19/20,11:47PM,12/19/20-11:47PM,27.28,30.2,62.6
12/19/20,10:47PM,12/19/20-10:47PM,30.23,30.21,68
12/19/20,09:53PM,12/19/20-09:53PM,22.61,30.21,68
12/19/20,08:47PM,12/19/20-08:47PM,13.71,30.23,71.6
12/19/20,07:47PM,12/19/20-07:47PM,17.23,30.26,71.6
12/19/20,06:47PM,12/19/20-06:47PM,25.89,30.29,66.2
12/19/20,05:47PM,12/19/20-05:47PM,29.06,30.3,60.8
12/19/20,04:47PM,12/19/20-04:47PM,33.05,30.3,57.2
12/19/20,01:47AM,12/19/20-01:47AM,44.2,30.18,57.2
12/19/20,12:47AM,12/19/20-12:47AM,87.75,30.16,57.2
12/18/20,11:50PM,12/18/20-11:50PM,55.15,30.15,60.8
12/18/20,10:55PM,12/18/20-10:55PM,55.67,30.14,64.4
12/18/20,09:50PM,12/18/20-09:50PM,42.61,30.14,66.2
12/18/20,08:50PM,12/18/20-08:50PM,28.14,30.15,68
12/18/20,07:52PM,12/18/20-07:52PM,36.77,30.17,64.4
12/18/20,06:47PM,12/18/20-06:47PM,59.3,30.18,62.6
12/18/20,05:56PM,12/18/20-05:56PM,72.23,30.19,60.8
12/18/20,04:58PM,12/18/20-04:58PM,82.01,30.18,55.4
12/18/20,01:47AM,12/18/20-01:47AM,87.66,29.95,55.4
12/18/20,12:49AM,12/18/20-12:49AM,82.14,29.94,57.2
12/17/20,11:47PM,12/17/20-11:47PM,72.23,29.93,60.8
12/17/20,10:51PM,12/17/20-10:51PM,77.17,29.95,60.8
12/17/20,10:31PM,12/17/20-10:31PM,82.4,29.95,60.8
12/17/20,10:12PM,12/17/20-10:12PM,82.4,29.94,60.8
12/17/20,09:47PM,12/17/20-09:47PM,82.4,29.95,60.8
12/17/20,08:47PM,12/17/20-08:47PM,77.17,29.97,60.8
12/17/20,07:50PM,12/17/20-07:50PM,72.42,30.01,62.6
12/17/20,06:50PM,12/17/20-06:50PM,72.42,30.03,62.6
12/17/20,05:47PM,12/17/20-05:47PM,67.36,30.06,59
12/17/20,04:49PM,12/17/20-04:49PM,66.71,30.05,53.6
12/17/20,01:55AM,12/17/20-01:55AM,54.89,30.06,59
12/17/20,12:50AM,12/17/20-12:50AM,47.75,30.06,59
12/16/20,11:50PM,12/16/20-11:50PM,72.23,30.05,60.8
12/16/20,10:50PM,12/16/20-10:50PM,48.59,30.05,64.4
12/16/20,09:51PM,12/16/20-09:51PM,15.74,30.07,69.8
12/16/20,08:53PM,12/16/20-08:53PM,18.32,30.09,69.8
12/16/20,07:47PM,12/16/20-07:47PM,15.74,30.13,69.8
12/16/20,06:55PM,12/16/20-06:55PM,27.56,30.15,64.4
12/16/20,05:48PM,12/16/20-05:48PM,38.57,30.17,59
12/16/20,04:53PM,12/16/20-04:53PM,30.39,30.17,55.4
12/16/20,01:47AM,12/16/20-01:47AM,29.06,30.17,60.8
12/15/20,11:55PM,12/15/20-11:55PM,25.61,30.15,64.4
12/15/20,10:47PM,12/15/20-10:47PM,19.48,30.16,68
12/15/20,09:55PM,12/15/20-09:55PM,18.32,30.16,69.8
12/15/20,08:53PM,12/15/20-08:53PM,24.06,30.19,66.2
12/15/20,07:53PM,12/15/20-07:53PM,24.06,30.19,66.2
12/15/20,06:50PM,12/15/20-06:50PM,25.61,30.23,64.4
12/15/20,05:52PM,12/15/20-05:52PM,26.99,30.24,60.8
12/15/20,04:52PM,12/15/20-04:52PM,37.97,30.22,55.4
12/15/20,01:50AM,12/15/20-01:50AM,47.46,30.06,57.2
12/15/20,12:55AM,12/15/20-12:55AM,51.21,30.04,59
12/14/20,11:47PM,12/14/20-11:47PM,55.15,30.03,60.8
12/14/20,10:47PM,12/14/20-10:47PM,59.05,30.03,60.8
12/14/20,09:50PM,12/14/20-09:50PM,55.41,30.02,62.6
12/14/20,08:58PM,12/14/20-08:58PM,29.65,30.03,64.4
12/14/20,07:47PM,12/14/20-07:47PM,27.56,30.07,64.4
12/14/20,06:47PM,12/14/20-06:47PM,27.56,30.1,64.4
12/14/20,05:55PM,12/14/20-05:55PM,51.48,30.11,60.8
12/14/20,04:53PM,12/14/20-04:53PM,54.89,30.11,59
12/14/20,01:50AM,12/14/20-01:50AM,63.18,30.17,60.8
12/14/20,12:47AM,12/14/20-12:47AM,36.18,30.18,60.8
12/13/20,11:47PM,12/13/20-11:47PM,25.61,30.17,64.4
12/13/20,10:47PM,12/13/20-10:47PM,19.48,30.17,68
12/13/20,09:47PM,12/13/20-09:47PM,18.32,30.18,69.8
12/13/20,08:55PM,12/13/20-08:55PM,22.88,30.19,69.8
12/13/20,07:54PM,12/13/20-07:54PM,22.34,30.22,66.2
12/13/20,06:49PM,12/13/20-06:49PM,25.32,30.25,62.6
12/13/20,05:49PM,12/13/20-05:49PM,31.28,30.26,60.8
12/13/20,04:50PM,12/13/20-04:50PM,44.2,30.28,57.2
12/13/20,01:52AM,12/13/20-01:52AM,87.85,30.06,59
12/13/20,12:47AM,12/13/20-12:47AM,93.75,30.03,59
12/12/20,11:47PM,12/12/20-11:47PM,87.94,30.01,60.8
12/12/20,10:47PM,12/12/20-10:47PM,77.33,29.98,62.6
12/12/20,08:47PM,12/12/20-08:47PM,67.79,30,62.6
12/12/20,07:47PM,12/12/20-07:47PM,72.23,30.03,60.8
12/12/20,06:47PM,12/12/20-06:47PM,77.01,30.06,59
12/12/20,05:50PM,12/12/20-05:50PM,82.14,30.07,57.2
12/12/20,04:50PM,12/12/20-04:50PM,87.57,30.08,53.6
12/12/20,01:47AM,12/12/20-01:47AM,82.01,30.09,55.4
12/12/20,12:47AM,12/12/20-12:47AM,82.01,30.08,55.4
12/11/20,11:47PM,12/11/20-11:47PM,72.04,30.07,59
12/11/20,10:49PM,12/11/20-10:49PM,63.18,30.08,60.8
12/11/20,09:47PM,12/11/20-09:47PM,63.18,30.08,60.8
12/11/20,08:48PM,12/11/20-08:48PM,63.18,30.1,60.8
12/11/20,07:49PM,12/11/20-07:49PM,59.05,30.12,60.8
12/11/20,06:50PM,12/11/20-06:50PM,67.36,30.13,59
12/11/20,05:50PM,12/11/20-05:50PM,71.85,30.15,57.2
12/11/20,04:50PM,12/11/20-04:50PM,76.68,30.15,55.4
12/11/20,01:52AM,12/11/20-01:52AM,87.57,30.05,53.6
12/11/20,12:47AM,12/11/20-12:47AM,87.66,30.03,55.4
12/10/20,11:47PM,12/10/20-11:47PM,77.01,30.02,59
12/10/20,10:47PM,12/10/20-10:47PM,72.23,30.01,60.8
12/10/20,08:47PM,12/10/20-08:47PM,59.3,30.02,62.6
12/10/20,07:47PM,12/10/20-07:47PM,63.42,30,62.6
12/10/20,06:50PM,12/10/20-06:50PM,67.79,30.04,62.6
12/10/20,05:50PM,12/10/20-05:50PM,62.72,30.05,57.2
12/10/20,04:53PM,12/10/20-04:53PM,62.48,30.04,55.4
12/10/20,01:47AM,12/10/20-01:47AM,33.95,29.94,62.6
12/10/20,12:47AM,12/10/20-12:47AM,27.56,29.93,64.4
12/09/20,11:47PM,12/09/20-11:47PM,27.85,29.92,66.2
12/09/20,10:52PM,12/09/20-10:52PM,26.18,29.93,68
12/09/20,09:47PM,12/09/20-09:47PM,22.88,29.93,69.8
12/09/20,08:52PM,12/09/20-08:52PM,28.14,29.97,68
12/09/20,07:48PM,12/09/20-07:48PM,26.46,30.01,69.8
12/09/20,06:47PM,12/09/20-06:47PM,34.84,30.06,68
12/09/20,05:52PM,12/09/20-05:52PM,31.88,30.08,64.4
12/09/20,04:53PM,12/09/20-04:53PM,36.18,30.08,60.8
12/09/20,01:52AM,12/09/20-01:52AM,22.61,30.01,68
12/09/20,12:47AM,12/09/20-12:47AM,7.88,30,78.8
12/09/20,12:30AM,12/09/20-12:30AM,9.23,30,78.8
12/08/20,11:47PM,12/08/20-11:47PM,8.53,29.99,78.8
12/08/20,10:47PM,12/08/20-10:47PM,8.71,30,80.6
12/08/20,09:47PM,12/08/20-09:47PM,8.71,30.01,80.6
12/08/20,08:47PM,12/08/20-08:47PM,7.43,30.03,80.6
12/08/20,07:47PM,12/08/20-07:47PM,7.88,30.05,78.8
12/08/20,07:09PM,12/08/20-07:09PM,10.59,30.07,77
12/08/20,06:47PM,12/08/20-06:47PM,12.15,30.07,75.2
12/08/20,05:49PM,12/08/20-05:49PM,12.15,30.08,75.2
12/08/20,04:49PM,12/08/20-04:49PM,20.99,30.07,68
12/08/20,01:55AM,12/08/20-01:55AM,18.32,29.97,69.8
12/08/20,12:47AM,12/08/20-12:47AM,21.26,29.96,69.8
12/07/20,11:50PM,12/07/20-11:50PM,16.46,29.95,75.2
12/07/20,10:53PM,12/07/20-10:53PM,21.53,29.95,71.6
12/07/20,09:53PM,12/07/20-09:53PM,24.61,29.95,69.8
12/07/20,08:47PM,12/07/20-08:47PM,29.65,29.96,64.4
12/07/20,07:47PM,12/07/20-07:47PM,59.05,29.98,60.8
12/07/20,06:55PM,12/07/20-06:55PM,76.85,30,57.2
12/07/20,05:48PM,12/07/20-05:48PM,66.93,30.02,55.4
12/07/20,04:48PM,12/07/20-04:48PM,71.27,30.02,51.8
12/07/20,12:51AM,12/07/20-12:51AM,29.06,30.09,60.8
12/06/20,11:47PM,12/06/20-11:47PM,42.03,30.11,62.6
12/06/20,10:47PM,12/06/20-10:47PM,24.06,30.11,66.2
12/06/20,09:47PM,12/06/20-09:47PM,26.18,30.14,68
12/06/20,08:47PM,12/06/20-08:47PM,19.74,30.14,69.8
12/06/20,07:55PM,12/06/20-07:55PM,13.49,30.17,69.8
12/06/20,06:47PM,12/06/20-06:47PM,14.12,30.21,66.2
12/06/20,05:47PM,12/06/20-05:47PM,14.79,30.22,62.6
12/06/20,04:52PM,12/06/20-04:52PM,32.75,30.23,55.4
12/06/20,01:47AM,12/06/20-01:47AM,82.01,30.21,55.4
12/06/20,12:47AM,12/06/20-12:47AM,72.04,30.2,59
12/05/20,10:50PM,12/05/20-10:50PM,59.54,30.19,64.4
12/05/20,09:48PM,12/05/20-09:48PM,55.93,30.2,66.2
12/05/20,08:57PM,12/05/20-08:57PM,32.76,30.21,69.8
12/05/20,07:47PM,12/05/20-07:47PM,11.53,30.23,69.8
12/05/20,06:47PM,12/05/20-06:47PM,15.26,30.25,66.2
12/05/20,05:47PM,12/05/20-05:47PM,18.44,30.27,60.8
12/05/20,04:58PM,12/05/20-04:58PM,21.52,30.27,60.8
12/05/20,01:47AM,12/05/20-01:47AM,17.06,30.13,60.8
12/05/20,12:47AM,12/05/20-12:47AM,67.36,30.13,59
12/04/20,11:47PM,12/04/20-11:47PM,27.28,30.12,62.6
12/04/20,10:59PM,12/04/20-10:59PM,20.73,30.12,66.2
12/04/20,09:48PM,12/04/20-09:48PM,7.24,30.13,71.6
12/04/20,08:48PM,12/04/20-08:48PM,5.29,30.14,73.4
12/04/20,07:48PM,12/04/20-07:48PM,9.24,30.17,71.6
12/04/20,06:48PM,12/04/20-06:48PM,12.05,30.2,66.2
12/04/20,05:50PM,12/04/20-05:50PM,12.83,30.22,64.4
12/04/20,04:57PM,12/04/20-04:57PM,12.39,30.23,60.8
12/04/20,01:47AM,12/04/20-01:47AM,23.22,30.19,60.8
12/04/20,12:47AM,12/04/20-12:47AM,19.93,30.18,60.8
12/03/20,11:47PM,12/03/20-11:47PM,15.74,30.17,69.8
12/03/20,10:48PM,12/03/20-10:48PM,6.27,30.17,73.4
12/03/20,09:47PM,12/03/20-09:47PM,6.27,30.18,73.4
12/03/20,08:48PM,12/03/20-08:48PM,7.4,30.19,73.4
12/03/20,07:50PM,12/03/20-07:50PM,7.24,30.21,71.6
12/03/20,06:50PM,12/03/20-06:50PM,13.05,30.25,66.2
12/03/20,05:50PM,12/03/20-05:50PM,12.83,30.25,64.4
12/03/20,04:50PM,12/03/20-04:50PM,14.12,30.25,66.2
12/03/20,01:48AM,12/03/20-01:48AM,62.95,30.04,59
12/03/20,12:50AM,12/03/20-12:50AM,87.94,30.03,60.8
12/02/20,11:47PM,12/02/20-11:47PM,82.52,30.02,62.6
12/02/20,10:47PM,12/02/20-10:47PM,22.06,30.01,75.2
12/02/20,09:47PM,12/02/20-09:47PM,19.33,30.02,77
12/02/20,08:52PM,12/02/20-08:52PM,25.45,30.03,75.2
12/02/20,07:47PM,12/02/20-07:47PM,31.11,30.04,73.4
12/02/20,06:47PM,12/02/20-06:47PM,35.13,30.07,69.8
12/02/20,05:50PM,12/02/20-05:50PM,39.46,30.09,64.4
12/02/20,04:47PM,12/02/20-04:47PM,44.2,30.09,57.2
12/02/20,01:50AM,12/02/20-01:50AM,93.7,30.01,57.2
12/02/20,12:59AM,12/02/20-12:59AM,77.01,30,59
12/01/20,11:47PM,12/01/20-11:47PM,77.48,30,64.4
12/01/20,10:47PM,12/01/20-10:47PM,40.92,30,73.4
12/01/20,09:47PM,12/01/20-09:47PM,60.03,30.01,68
12/01/20,08:50PM,12/01/20-08:50PM,46.22,30.04,69.8
12/01/20,07:47PM,12/01/20-07:47PM,40.63,30.04,71.6
12/01/20,06:47PM,12/01/20-06:47PM,24.34,30.06,68
12/01/20,04:47PM,12/01/20-04:47PM,30.99,30.08,59
12/01/20,01:47AM,12/01/20-01:47AM,29.06,30.07,60.8
12/01/20,12:47AM,12/01/20-12:47AM,31.58,30.06,62.6
11/30/20,11:47PM,11/30/20-11:47PM,39.46,30.06,64.4
11/30/20,10:56PM,11/30/20-10:56PM,42.61,30.06,66.2
11/30/20,09:47PM,11/30/20-09:47PM,21.53,30.07,71.6
11/30/20,08:47PM,11/30/20-08:47PM,21.26,30.09,69.8
11/30/20,07:59PM,11/30/20-07:59PM,12.15,30.1,75.2
11/30/20,06:50PM,11/30/20-06:50PM,14.58,30.14,69.8
11/30/20,05:47PM,11/30/20-05:47PM,15.5,30.16,68
11/30/20,04:47PM,11/30/20-04:47PM,27.28,30.16,62.6
11/30/20,01:47AM,11/30/20-01:47AM,18.44,30.08,60.8
11/29/20,10:47PM,11/29/20-10:47PM,49.15,30.05,68
11/29/20,09:47PM,11/29/20-09:47PM,30.82,30.06,71.6
11/29/20,08:47PM,11/29/20-08:47PM,13.71,30.08,71.6
11/29/20,07:47PM,11/29/20-07:47PM,32.76,30.11,69.8
11/29/20,06:47PM,11/29/20-06:47PM,22.61,30.14,68
11/29/20,05:47PM,11/29/20-05:47PM,16.25,30.14,64.4
11/29/20,04:47PM,11/29/20-04:47PM,19.66,30.14,59
11/29/20,01:53AM,11/29/20-01:53AM,33.05,30.1,57.2
11/28/20,11:47PM,11/28/20-11:47PM,12.05,30.09,66.2
11/28/20,10:47PM,11/28/20-10:47PM,9.24,30.1,71.6
11/28/20,09:47PM,11/28/20-09:47PM,10.02,30.11,71.6
11/28/20,08:47PM,11/28/20-08:47PM,11.74,30.13,71.6
11/28/20,07:47PM,11/28/20-07:47PM,10.02,30.16,71.6
11/28/20,06:47PM,11/28/20-06:47PM,13.27,30.19,68
11/28/20,05:50PM,11/28/20-05:50PM,16.01,30.21,62.6
11/28/20,04:50PM,11/28/20-04:50PM,18.18,30.21,59
11/28/20,01:50AM,11/28/20-01:50AM,37.97,30.14,55.4
11/28/20,12:50AM,11/28/20-12:50AM,35.58,30.14,57.2
11/27/20,11:47PM,11/27/20-11:47PM,33.95,30.13,62.6
11/27/20,10:47PM,11/27/20-10:47PM,17.81,30.13,66.2
11/27/20,09:47PM,11/27/20-09:47PM,17.81,30.13,66.2
11/27/20,08:50PM,11/27/20-08:50PM,9.45,30.15,66.2
11/27/20,07:50PM,11/27/20-07:50PM,14.35,30.16,68
11/27/20,06:55PM,11/27/20-06:55PM,22.06,30.18,64.4
11/27/20,05:48PM,11/27/20-05:48PM,27.28,30.19,62.6
11/27/20,04:48PM,11/27/20-04:48PM,30.69,30.18,57.2
11/27/20,01:48AM,11/27/20-01:48AM,66.93,30.04,55.4
11/27/20,12:48AM,11/27/20-12:48AM,71.85,30.01,57.2
11/26/20,11:48PM,11/26/20-11:48PM,72.23,30.01,60.8
11/26/20,10:50PM,11/26/20-10:50PM,55.67,30.01,64.4
11/26/20,09:48PM,11/26/20-09:48PM,45.65,30,66.2
11/26/20,08:48PM,11/26/20-08:48PM,42.61,30.02,66.2
11/26/20,07:55PM,11/26/20-07:55PM,55.67,30.03,64.4
11/26/20,05:53PM,11/26/20-05:53PM,82.14,30.07,57.2
11/26/20,04:53PM,11/26/20-04:53PM,87.66,30.06,55.4
11/25/20,09:47PM,11/25/20-09:47PM,72.42,30.05,62.6
11/25/20,08:47PM,11/25/20-08:47PM,67.99,30.07,64.4
11/25/20,07:47PM,11/25/20-07:47PM,67.99,30.1,64.4
11/25/20,06:53PM,11/25/20-06:53PM,77.33,30.12,62.6
11/25/20,05:21PM,11/25/20-05:21PM,93.7,30.13,57.2
11/25/20,04:47PM,11/25/20-04:47PM,,30.13,55.4
11/25/20,01:48AM,11/25/20-01:48AM,93.7,30.04,57.2
11/25/20,12:48AM,11/25/20-12:48AM,82.27,30.03,59
11/24/20,11:48PM,11/24/20-11:48PM,67.79,30.02,62.6
11/24/20,10:48PM,11/24/20-10:48PM,59.79,30.02,66.2
11/24/20,09:48PM,11/24/20-09:48PM,52.57,30.02,68
11/24/20,08:52PM,11/24/20-08:52PM,63.64,30.03,64.4
11/24/20,07:52PM,11/24/20-07:52PM,55.93,30.05,66.2
11/24/20,06:52PM,11/24/20-06:52PM,59.54,30.07,64.4
11/24/20,05:52PM,11/24/20-05:52PM,67.79,30.08,62.6
11/24/20,04:52PM,11/24/20-04:52PM,77.01,30.08,59
11/24/20,01:52AM,11/24/20-01:52AM,87.66,29.91,55.4
11/23/20,11:50PM,11/23/20-11:50PM,63.18,29.87,60.8
11/23/20,10:47PM,11/23/20-10:47PM,63.42,29.88,62.6
11/23/20,09:47PM,11/23/20-09:47PM,67.79,29.87,62.6
11/23/20,08:47PM,11/23/20-08:47PM,72.42,29.89,62.6
11/23/20,07:59PM,11/23/20-07:59PM,72.42,29.9,62.6
11/23/20,06:47PM,11/23/20-06:47PM,82.27,29.93,59
11/23/20,05:53PM,11/23/20-05:53PM,82.27,29.93,59
11/23/20,04:47PM,11/23/20-04:47PM,87.57,29.93,53.6
11/23/20,01:47AM,11/23/20-01:47AM,82.4,29.88,60.8
11/23/20,12:47AM,11/23/20-12:47AM,82.4,29.88,60.8
11/22/20,11:47PM,11/22/20-11:47PM,59.54,29.88,64.4
11/22/20,10:47PM,11/22/20-10:47PM,55.93,29.88,66.2
11/22/20,09:50PM,11/22/20-09:50PM,64.1,29.9,68
11/22/20,08:55PM,11/22/20-08:55PM,64.32,29.91,69.8
11/22/20,07:47PM,11/22/20-07:47PM,60.27,29.94,69.8
11/22/20,06:47PM,11/22/20-06:47PM,68.2,29.97,66.2
11/22/20,05:47PM,11/22/20-05:47PM,87.94,29.99,60.8
11/22/20,04:47PM,11/22/20-04:47PM,100,29.99,55.4
11/22/20,01:50AM,11/22/20-01:50AM,59.05,30.01,60.8
11/22/20,12:47AM,11/22/20-12:47AM,67.79,30.01,62.6
11/21/20,11:47PM,11/21/20-11:47PM,67.99,30.01,64.4
11/21/20,10:53PM,11/21/20-10:53PM,68.2,30.01,66.2
11/21/20,09:47PM,11/21/20-09:47PM,68.2,30.02,66.2
11/21/20,08:47PM,11/21/20-08:47PM,68.41,30.04,68
11/21/20,07:47PM,11/21/20-07:47PM,60.27,30.06,69.8
11/21/20,06:49PM,11/21/20-06:49PM,46.22,30.08,69.8
11/21/20,05:47PM,11/21/20-05:47PM,63.87,30.1,66.2
11/21/20,04:47PM,11/21/20-04:47PM,77.17,30.1,60.8
11/21/20,01:48AM,11/21/20-01:48AM,82.4,30.06,60.8
11/21/20,01:00AM,11/21/20-01:00AM,87.94,30.05,60.8
11/20/20,11:47PM,11/20/20-11:47PM,52.3,30.05,66.2
11/20/20,10:47PM,11/20/20-10:47PM,55.93,30.05,66.2
11/20/20,09:47PM,11/20/20-09:47PM,59.79,30.05,66.2
11/20/20,08:47PM,11/20/20-08:47PM,52.3,30.06,66.2
11/20/20,07:47PM,11/20/20-07:47PM,67.99,30.1,64.4
11/20/20,06:47PM,11/20/20-06:47PM,63.64,30.12,64.4
11/20/20,05:47PM,11/20/20-05:47PM,63.18,30.13,60.8
11/20/20,04:47PM,11/20/20-04:47PM,71.85,30.13,57.2
11/20/20,01:49AM,11/20/20-01:49AM,100,30.08,53.6
11/20/20,12:47AM,11/20/20-12:47AM,93.65,30.07,55.4
11/19/20,11:47PM,11/19/20-11:47PM,93.7,30.06,57.2
11/19/20,10:47PM,11/19/20-10:47PM,82.4,30.06,60.8
11/19/20,09:47PM,11/19/20-09:47PM,77.33,30.07,62.6
11/19/20,08:47PM,11/19/20-08:47PM,77.33,30.09,62.6
11/19/20,07:47PM,11/19/20-07:47PM,77.33,30.12,62.6
11/19/20,06:50PM,11/19/20-06:50PM,77.33,30.14,62.6
11/19/20,05:47PM,11/19/20-05:47PM,82.52,30.16,62.6
11/19/20,04:50PM,11/19/20-04:50PM,77.33,30.16,62.6
11/19/20,01:47AM,11/19/20-01:47AM,93.75,30.08,59
11/19/20,12:47AM,11/19/20-12:47AM,82.4,30.07,60.8
11/18/20,11:47PM,11/18/20-11:47PM,77.33,30.07,62.6
11/18/20,10:47PM,11/18/20-10:47PM,72.42,30.08,62.6
11/18/20,09:48PM,11/18/20-09:48PM,67.99,30.08,64.4
11/18/20,08:59PM,11/18/20-08:59PM,67.99,30.08,64.4
11/18/20,07:49PM,11/18/20-07:49PM,67.99,30.11,64.4
11/18/20,06:54PM,11/18/20-06:54PM,67.99,30.13,64.4
11/18/20,05:47PM,11/18/20-05:47PM,77.33,30.12,62.6
11/18/20,04:55PM,11/18/20-04:55PM,93.75,30.12,59
